library	broad_id	other_id	smiles	hit	std_attempted	trosy_attempted	trosy_validated	pool	color	parsed	hba	hbd	logp	mw	rotb	tpsa
chembridge		5270827	c1(CN2CCSCC2)c(F)cccc1	0	0	0	0	NA	#D95F02	TRUE	1	0	2.7	211.1	2	28.5
chembridge		5271106	c1(c(C#N)ccc(n1)C)SCC(=O)N	0	0	0	0	NA	#D95F02	TRUE	4	1	1	207	3	105.1
chembridge		5271445	C(=S)(N1CCCC1)SC(C(=O)O)C	0	0	0	0	NA	#D95F02	TRUE	3	1	0.5	219	4	97.9
chembridge		5282070	C(=O)(N1CCCC1)Nc1ccccc1	0	0	0	0	NA	#D95F02	TRUE	3	1	0.6	190.1	3	32.3
chembridge		5282144	N1(C(=O)CCC(=O)O)CCCCCC1	0	0	0	0	NA	#D95F02	TRUE	4	1	-1.9	199.1	4	57.6
chembridge		5284602	C1(=C(OC2=C(C1c1c(cc(cc1)C)C)C(=O)CCC2)N)C#N	0	0	0	0	NA	#D95F02	TRUE	4	1	1.7	294.1	1	76.1
chembridge		5301711	C(=O)(CCNCc1ccccc1)N	0	0	0	0	NA	#D95F02	TRUE	3	2	0.7	178.1	5	55.1
chembridge		5302786	c1(C(=O)N)c(ccc(c1)N)Cl	0	0	0	0	NA	#D95F02	TRUE	3	2	1	170	1	69.1
chembridge		5303139	C(=O)(c1ccc(cc1)OCCCC)NN	0	0	0	0	NA	#D95F02	TRUE	3	2	-0.2	208.1	6	64.3
chembridge		5304233	n1c(n[nH]c1N)c1ccc(cc1)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.5	174.1	1	67.6
chembridge		5304482	n1c(n(nc1c1ccccc1)C)N	0	0	0	0	NA	#D95F02	TRUE	3	1	1.2	174.1	1	56.7
chembridge		5305312	c1(C(=O)N)c(ccc(c1)NC(=O)C)Cl	0	0	0	0	NA	#D95F02	TRUE	4	2	0.9	212	3	72.2
chembridge		5306680	C(=O)(c1cc(c(cc1)OC)N)N	1	0	0	0	19	#D95F02	TRUE	3	2	0.3	166.1	2	78.3
chembridge		5308951	C(=O)(N(C(C)C)C(C)C)c1ccc(C(=O)N(C)C)cc1	0	0	0	0	NA	#D95F02	TRUE	4	0	0.6	276.2	6	40.6
chembridge		5310128	c1(c(c(=O)[nH]c(=S)[nH]1)c1ccccc1)O	0	0	0	0	NA	#D95F02	TRUE	0	3	2.7	220	1	101
chembridge		5311167	c1(NC(=O)C)c(cc(c(c1)C)N)OC	0	0	0	0	NA	#D95F02	TRUE	3	2	0.9	194.1	3	64.4
chembridge		5314675	s1c(nnc1Cc1ccccc1)N	0	0	0	0	NA	#D95F02	TRUE	3	1	1.5	191.1	2	80
chembridge		5315026	s1c(nnc1CCCCC)N	0	0	0	0	NA	#D95F02	TRUE	3	1	-1	171.1	4	80
chembridge		5316741	c1(n[nH]c2c1CCCC2)C(=O)NN	0	0	0	0	NA	#D95F02	TRUE	4	3	-1	180.1	2	83.8
chembridge		5318623	[N+](=O)(c1ccc(NC(CN)C)cc1)[O-]	0	0	0	0	NA	#D95F02	TRUE	2	2	1.5	195.1	4	81.2
chembridge		5319559	c1(n[nH]c2c1CCC2)C(=O)NN	1	1	0	0	20	#D95F02	TRUE	4	3	-0.7	166.1	2	83.8
chembridge		5323333	C1(=C(OC2=C(C1CC(C)C)C(=O)CCC2)N)C#N	1	0	0	0	21	#D95F02	TRUE	4	1	-0.5	246.1	2	76.1
chembridge		5323670	c1(C(=O)N(CC)CC)c(F)cccc1F	0	0	0	0	NA	#D95F02	TRUE	2	0	2.3	213.1	4	20.3
chembridge		5328516	C(=O)(Nc1c(F)cccc1)c1occc1	1	1	0	0	22	#D95F02	TRUE	2	1	2.6	205.1	3	42.2
chembridge		5328908	c1(C(=O)NCc2cnccc2)c(Cl)cccc1	1	1	0	0	23	#D95F02	TRUE	3	1	2.4	246.1	4	42
chembridge		5330459	C(=O)(NCc1cnccc1)c1ccc(cc1)Cl	0	0	0	0	NA	#D95F02	TRUE	3	1	2.2	246.1	4	42
chembridge		5332032	c1(C(=O)NCc2cnccc2)c(Br)cccc1	0	0	0	0	NA	#D95F02	TRUE	3	1	2.5	290	4	42
chembridge		5332677	C(=O)(NCc1cnccc1)c1cc(ccc1)C	0	0	0	0	NA	#D95F02	TRUE	3	1	2.1	226.1	4	42
chembridge		5335234	C(=O)(NCc1cnccc1)c1cc(Br)ccc1	0	0	0	0	NA	#D95F02	TRUE	3	1	2.5	290	4	42
chembridge		5341863	c1(n(c2c(n1)cccc2)CCN(CC)CC)N	0	0	0	0	NA	#D95F02	TRUE	3	1	2	232.2	5	47.1
chembridge		5343493	[N+](=O)(c1cc(C(=O)NC)ccc1C)[O-]	0	0	0	0	NA	#D95F02	TRUE	2	1	2.2	194.1	3	72.2
chembridge		5343704	C(=O)(NNC(=O)N)c1cc(OC)ccc1	0	0	0	0	NA	#D95F02	TRUE	5	3	0.5	209.1	5	93.5
chembridge		5343725	c1(=O)n(ncc(c1Cl)OC)C(C)(C)C	0	0	0	0	NA	#D95F02	TRUE	1	0	2.2	216.1	2	44.1
chembridge		5343854	C12(C(=O)O)CC3C(=O)C(C1)CC(C2)C3	0	0	0	0	NA	#D95F02	TRUE	3	1	-0.4	194.1	1	54.4
chembridge		5345231	c1(C(C(C(F)(F)F)(F)F)(F)F)c(=O)[nH]c(=O)[nH]c1C	0	0	0	0	NA	#D95F02	TRUE	0	2	2.9	294	3	65.7
chembridge		5345836	c1(c(=O)n(ncc1OC)CCC)Cl	0	0	0	0	NA	#D95F02	TRUE	1	0	0.9	202.1	3	44.1
chembridge		5346273	c1(c(=O)n(ncc1OC)CC=C)Cl	0	0	0	0	NA	#D95F02	TRUE	1	0	1.9	200	3	44.1
chembridge		5346422	c1(c(=O)n(ncc1O)CCCC)Cl	0	0	0	0	NA	#D95F02	TRUE	1	1	0.4	202.1	3	55.1
chembridge		5347228	C(=O)(NN)CNc1c(cc(cc1)Cl)C	0	0	0	0	NA	#D95F02	TRUE	4	3	1.4	213.1	4	67.2
chembridge		5349496	c1(c(=O)n(n(c1C)C)c1ccccc1)N1C(=O)CCC1=O	0	0	0	0	NA	#D95F02	TRUE	3	0	2.3	285.1	2	63.8
chembridge		5350155	C(=O)(NC1C(=O)SCC1)c1c(C)cccc1	0	0	0	0	NA	#D95F02	TRUE	3	1	1.6	235.1	3	71.5
chembridge		5351544	n1(c(=O)sc2c1cccc2)CC(=O)NCCC	0	0	0	0	NA	#D95F02	TRUE	2	1	1.4	250.1	5	79.3
chembridge		5353323	C(=O)(NN)CNc1ccc(Cl)cc1	0	0	0	0	NA	#D95F02	TRUE	4	3	1	199.1	4	67.2
chembridge		5354009	c1(=O)c(c(cnn1c1ccccc1)NC(=O)C)Cl	0	0	0	0	NA	#D95F02	TRUE	3	1	2.2	263	3	63.5
chembridge		5355678	c1(oc(nn1)SC)c1c(Cl)cccc1	0	0	0	0	NA	#D95F02	TRUE	2	0	3	226	2	64.2
chembridge		5355913	c1(C(=O)NCC(=O)O)c(Cl)cccc1	0	0	0	0	NA	#D95F02	TRUE	4	2	1.4	213	4	66.4
chembridge		5356956	C(=O)(c1ccc(cc1)OC)NCC#N	0	0	0	0	NA	#D95F02	TRUE	3	1	0.9	190.1	4	62.1
chembridge		5357048	c1(C(=O)NC)c(Br)cccc1	0	0	0	0	NA	#D95F02	TRUE	2	1	2	213	2	29.1
chembridge		5357243	c1(=O)c(c(cnn1c1ccccc1)OC)Cl	0	0	0	0	NA	#D95F02	TRUE	1	0	3	236	2	43.6
chembridge		5360113	C(=O)(NN)COc1c(OCC)cccc1	0	0	0	0	NA	#D95F02	TRUE	3	2	0.8	210.1	6	73.6
chembridge		5364493	N1(C(=O)C2C(C1=O)CC=CC2)c1ccc(cc1)OC	0	0	0	0	NA	#D95F02	TRUE	3	0	1.3	257.1	2	46.6
chembridge		5366312	c1(c(cc(cc1Cl)Cl)N)N	0	0	0	0	NA	#D95F02	TRUE	2	2	1.7	176	0	52
chembridge		5366578	C(=O)(NN)COc1cc(c(cc1)Cl)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.6	214.1	4	64.4
chembridge		5367391	C(=S)(Nc1ncccc1)NCC(=C)C	0	0	0	0	NA	#D95F02	TRUE	3	2	2.2	207.1	5	69
chembridge		5368059	C(=O)(CNc1ccc(Cl)cc1)O	0	0	0	0	NA	#D95F02	TRUE	3	2	2	185	3	49.3
chembridge		5373029	[N+](=O)(c1ccc(Cc2ccncc2)cc1)[O-]	0	0	0	0	NA	#D95F02	TRUE	1	0	3.2	214.1	3	56
chembridge		5376362	c1(oc(nn1)N)c1c(F)cccc1	0	0	0	0	NA	#D95F02	TRUE	3	1	1.3	179	1	64.9
chembridge		5377863	[nH]1c(nnc1N)c1cc(ccc1)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.4	174.1	1	67.6
chembridge		5402309	C(=O)(C(Oc1ccc(Cl)cc1)C)NN	0	0	0	0	NA	#D95F02	TRUE	3	2	1.3	214.1	4	64.3
chembridge		5402323	C(=O)(NN)COc1cc(c(cc1)C)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.4	194.1	4	64.4
chembridge		5402324	C(=O)(C(Oc1c(Br)cccc1)C)NN	0	0	0	0	NA	#D95F02	TRUE	3	2	1.4	258	4	64.3
chembridge		5402676	n1cc(CNCC(C)C)ccc1	0	0	0	0	NA	#D95F02	TRUE	2	1	0.7	164.1	4	24.9
chembridge		5402692	N(Cc1ccc(F)cc1)C(C)C	0	0	0	0	NA	#D95F02	TRUE	1	1	1.7	167.1	3	12
chembridge		5410983	N1(C2C3CC(C2)CC3)CCC(N2CCCCC2)CC1	0	0	0	0	NA	#D95F02	TRUE	2	0	-1.3	262.2	2	6.5
chembridge		5421486	N1(Cc2ccc(cc2)OCC)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	1.8	221.1	4	21.7
chembridge		5423061	[N+](=O)(c1c(CN2CCCC2)cccc1)[O-]	0	0	0	0	NA	#D95F02	TRUE	1	0	1.7	206.1	3	46.4
chembridge		5423354	N1(Cc2cc(Cl)ccc2)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	2.4	211.1	2	12.5
chembridge		5425974	N1(Cc2c(C)cccc2)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	2.1	191.1	2	12.5
chembridge		5426189	c1(CN2CCOCC2)c(Cl)cccc1	0	0	0	0	NA	#D95F02	TRUE	2	0	2.4	211.1	2	12.5
chembridge		5426743	N1(Cc2cc(ccc2)C)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	2.1	191.1	2	12.5
chembridge		5426945	c1(CN2CCOCC2)c(Cl)cccc1F	0	0	0	0	NA	#D95F02	TRUE	2	0	2.6	229.1	2	12.5
chembridge		5427892	N1(Cc2ccc(Cl)cc2)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	2.4	211.1	2	12.5
chembridge		5429606	N1(Cc2cc(OC)ccc2)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	1.7	207.1	3	21.7
chembridge		5430476	C1(C2C=CC(C1)C2)CN1CCOCC1	1	0	0	0	17	#D95F02	TRUE	2	0	-0.4	193.1	2	12.5
chembridge		5431331	c1(CN2CCOCC2)c(F)cccc1	0	0	0	0	NA	#D95F02	TRUE	2	0	1.9	195.1	2	12.5
chembridge		5431430	N1(Cc2ccc(F)cc2)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	1.9	195.1	2	12.5
chembridge		5431591	N1(Cc2ccc(cc2)CC)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	2	0	1.7	205.1	3	12.5
chembridge		5487719	c1(CNC2CCCCC2)c(O)cccc1	0	0	0	0	NA	#D95F02	TRUE	1	2	-0.4	205.1	3	32.3
chembridge		5488265	C(=O)(NN)CNc1c(OC)cccc1	0	0	0	0	NA	#D95F02	TRUE	4	3	0.3	195.1	5	76.4
chembridge		5511232	C(=S)(Nc1cc(ccc1)C)N	0	0	0	0	NA	#D95F02	TRUE	2	2	2.6	166.1	2	70.1
chembridge		5511234	C(=S)(Nc1c(OC)cccc1)N	0	0	0	0	NA	#D95F02	TRUE	2	2	2.2	182.1	3	79.4
chembridge		5522535	n1c([nH]c2c1cc(cc2)C)NCCO	0	0	0	0	NA	#D95F02	TRUE	3	3	1.6	191.1	3	60.9
chembridge		5526350	c1(NCc2ncccc2)c(ccc(c1)C)C	0	0	0	0	NA	#D95F02	TRUE	2	1	3.4	212.1	3	24.9
chembridge		5526728	c1(CNC(COC)C)c(C)cccc1	1	1	0	0	18	#D95F02	TRUE	2	1	1.7	193.1	5	21.3
chembridge		5529572	C(=O)(Nc1ccc(cc1)CCO)C	0	0	0	0	NA	#D95F02	TRUE	3	2	0.8	179.1	4	49.3
chembridge		5529705	c1(NC(=O)CC#N)c(cc(cc1C)C)C	0	0	0	0	NA	#D95F02	TRUE	3	1	2.7	202.1	3	52.9
chembridge		5533964	n1c(CNC2CCCCC2)cccc1	0	0	0	0	NA	#D95F02	TRUE	2	1	-1.1	190.1	3	24.9
chembridge		5535468	N(CCc1ccc(cc1)OC)C(C)C	0	0	0	0	NA	#D95F02	TRUE	1	1	1.6	193.1	5	21.3
chembridge		5536643	c12c(c(ccc1OC)CNC)cccc2	0	0	0	0	NA	#D95F02	TRUE	1	1	2.3	201.1	3	21.3
chembridge		5539498	N(c1c(cc(cc1)OCC)N)C(=O)C	0	0	0	0	NA	#D95F02	TRUE	3	2	0.7	194.1	4	64.3
chembridge		5544135	c1(C(=O)c2c(F)cccc2)n(ccn1)C	0	0	0	0	NA	#D95F02	TRUE	2	0	2.2	204.1	2	34.9
chembridge		5545112	c1c(OC)cccc1CNCC	0	0	0	0	NA	#D95F02	TRUE	1	1	1.7	165.1	4	21.3
chembridge		5546816	c12c(OCO1)ccc(c2)CNC1CCCC1	1	1	0	0	19	#D95F02	TRUE	1	1	0.1	219.1	3	30.5
chembridge		5551296	C1(Oc2c(OC1)cccc2)C(=O)NNC(=S)N	0	0	0	0	NA	#D95F02	TRUE	4	3	1.3	253.1	4	117.7
chembridge		5558724	C1(Oc2c(OC1)cccc2)C(=O)NN	0	0	0	0	NA	#D95F02	TRUE	3	2	0.5	194.1	2	73.6
chembridge		5561898	c1c(cc(cc1OC)CNC(C)C)OC	0	0	0	0	NA	#D95F02	TRUE	1	1	1.3	209.1	5	30.5
chembridge		5563205	c1c(c(cc(c1OC)OC)CNCC)Br	0	0	0	0	NA	#D95F02	TRUE	1	1	2.3	273	5	30.5
chembridge		5563263	c1(c(ccc(c1)CNC)OC)OCC	0	0	0	0	NA	#D95F02	TRUE	1	1	1.6	195.1	5	30.5
chembridge		5571056	C(=O)(CC1(O)CCCCC1)C(C)(C)C	0	0	0	0	NA	#D95F02	TRUE	2	1	0.2	198.2	3	37.3
chembridge		5572165	c1(c(CNCC)cccc1OC)OC	0	0	0	0	NA	#D95F02	TRUE	1	1	1.6	195.1	5	30.5
chembridge		5572794	c12c(OCO1)ccc(c2)CNC(C)C	1	1	1	0	20	#D95F02	TRUE	1	1	1.3	193.1	3	30.5
chembridge		5574572	c1(cc(n[nH]1)C(C)(C)C)C(=O)NN	1	1	1	0	21	#D95F02	TRUE	4	3	1	182.1	3	83.8
chembridge		5575861	C(=O)(c1sccc1)NN1CCOCC1	0	0	0	0	NA	#D95F02	TRUE	4	1	0.9	212.1	3	69.8
chembridge		5581642	C(=O)(N1CCOCC1)c1ccc(cc1)O	1	1	0	0	22	#D95F02	TRUE	3	1	0.7	207.1	2	49.8
chembridge		5588069	c1(ccc(cc1)Cl)C(NC)C	1	1	1	0	23	#D95F02	TRUE	1	1	2	169.1	2	12
chembridge		5606285	c12c(c(n[nH]1)N)c(cc(n2)C)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.1	162.1	0	67.6
chembridge		5627074	N1(C(=O)C2C(C1=O)C1C=CC2C1)c1nc(ccc1)C	0	0	0	0	NA	#D95F02	TRUE	4	0	0.3	254.1	1	50.3
chembridge		5632233	N1(C(=O)C2C(C1=O)C1C3C(C2C=C1)C3)CCO	0	0	0	0	NA	#D95F02	TRUE	4	1	-1.6	233.1	2	57.6
chembridge		5636113	C12(n3ncnc3)CC3(CC(C2)CC(C1)C3)N	0	0	0	0	NA	#D95F02	TRUE	3	1	-1.9	218.2	1	56.7
chembridge		5648238	C(=S)(NNC(=O)CN1CCSCC1)NC	0	0	0	0	NA	#D95F02	TRUE	5	3	0.2	248.1	6	113.8
chembridge		5649432	C(=O)(c1ccc(cc1)O)N(C)C	0	0	0	0	NA	#D95F02	TRUE	2	1	1	165.1	2	40.5
chembridge		5650665	c1(n2nc(cc2C)C)n(cnn1)N	0	0	0	0	NA	#D95F02	TRUE	4	1	0.3	178.1	1	74
chembridge		5651817	C(=O)(c1cc(Br)ccc1)NC	0	0	0	0	NA	#D95F02	TRUE	2	1	2	213	2	29.1
chembridge		5660391	c1(n(c(nn1)C)N)n1nc(cc1C)C	0	0	0	0	NA	#D95F02	TRUE	4	1	0.6	192.1	1	74
chembridge		5663685	C(=O)(c1cc(Br)ccc1)N(C)C	0	0	0	0	NA	#D95F02	TRUE	2	0	2.1	227	2	20.3
chembridge		5668126	[N+](=O)(c1cc(c(N2CCNCC2)cc1)Cl)[O-]	0	0	0	0	NA	#D95F02	TRUE	2	1	2.8	241.1	2	58.4
chembridge		5668895	N(c1c(C)cccc1)C(=O)CN	0	0	0	0	NA	#D95F02	TRUE	3	2	0.7	164.1	3	55.1
chembridge		5669956	[N+](=O)(c1c(N2CCNCC2)cccc1)[O-]	0	0	0	0	NA	#D95F02	TRUE	2	1	2.1	207.1	2	58.4
chembridge		5670746	c1([N+](=O)[O-])c(N2CCN(CC2)C)ccc(c1)Cl	0	0	0	0	NA	#D95F02	TRUE	2	0	3.3	255.1	2	49.6
chembridge		5701002	S(=O)(=O)(c1cc(c(cc1)Cl)N)N	0	0	0	0	NA	#D95F02	TRUE	4	2	0.7	206	1	94.6
chembridge		5706426	C(=O)(NN)COc1c(cc(cc1)C)OC	0	0	0	0	NA	#D95F02	TRUE	3	2	0.9	210.1	5	73.6
chembridge		5715043	N1(C(=O)CCC1)c1cc(C(=O)NN)ccc1	0	0	0	0	NA	#D95F02	TRUE	5	2	-0.4	219.1	3	75.4
chembridge		5721589	C(=O)(NC(C)C)c1ccc(CN2CCOCC2)cc1	0	0	0	0	NA	#D95F02	TRUE	4	1	0.9	262.2	5	41.6
chembridge		5722012	n1c2[nH]cnc2cc(c1C)Br	0	0	0	0	NA	#D95F02	TRUE	2	1	1.7	211	0	41.6
chembridge		5737802	n1(c(nnc1SC)c1ccccc1)N	0	0	0	0	NA	#D95F02	TRUE	3	1	1.7	206.1	2	82
chembridge		5745096	C(=O)(N1CCOCC1)c1cc(O)ccc1	0	0	0	0	NA	#D95F02	TRUE	3	1	0.8	207.1	2	49.8
chembridge		5745660	C(=O)(c1c(N)cccc1)N(C)C	0	0	0	0	NA	#D95F02	TRUE	3	1	0.6	164.1	2	46.3
chembridge		5749393	[N+](=O)(c1c(N2CCNCC2)c(Cl)ccc1)[O-]	0	0	0	0	NA	#D95F02	TRUE	2	1	2.9	241.1	2	58.4
chembridge		5759313	C(=O)(c1cc(N)ccc1)N(C)C	0	0	0	0	NA	#D95F02	TRUE	3	1	0.6	164.1	2	46.3
chembridge		5762406	C(=O)(N1CCCCC1)c1cc(O)ccc1	0	0	0	0	NA	#D95F02	TRUE	2	1	0.1	205.1	2	40.5
chembridge		5788578	C(C(=O)O)C(c1ccc(cc1)Br)N	0	0	0	0	NA	#D95F02	TRUE	3	2	1.4	243	3	63.3
chembridge		5792284	N1(CC(c2ccc(cc2)Br)O)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	3	1	1.8	285	3	32.7
chembridge		5807928	n1c(n(c2c1cccc2)C)CCCO	0	0	0	0	NA	#D95F02	TRUE	2	1	1.1	190.1	3	38
chembridge		5812092	C(=O)(c1occc1)NNC(=O)C(C)(C)C	0	0	0	0	NA	#D95F02	TRUE	4	2	1.4	210.1	5	71.3
chembridge		5815795	c1(c(c(n[nH]1)N)Cl)C(=O)O	0	0	0	0	NA	#D95F02	TRUE	4	3	0.6	161	1	92
chembridge		5849051	n1c(n(c2c1cccc2)CC)CCCO	0	0	0	0	NA	#D95F02	TRUE	2	1	1.4	204.1	4	38
chembridge		5861019	C(=O)(N1CCNCC1)CC(C)C	0	0	0	0	NA	#D95F02	TRUE	3	1	-0.4	170.1	3	32.3
chembridge		5862395	N1(Cc2ccc(Br)cc2)CCNCC1	0	0	0	0	NA	#D95F02	TRUE	2	1	2.2	254	2	15.3
chembridge		5909786	n1(nc(c(c1C)Cl)C)CC(=O)O	0	0	0	0	NA	#D95F02	TRUE	3	1	1.5	188	2	55.1
chembridge		5912717	n1(nc(c(c1C)Br)C)CC(=O)O	0	0	0	0	NA	#D95F02	TRUE	3	1	1.5	232	2	55.1
chembridge		5915612	n12c3c(c4c1ccc(c4)OC)CCCC3NCC2	0	0	0	0	NA	#D95F02	TRUE	1	1	1.2	242.1	1	26.2
chembridge		5922844	C(=O)(c1ccc(SCCO)cc1)O	0	0	0	0	NA	#D95F02	TRUE	3	2	1.6	198	4	82.8
chembridge		5924051	[N+](=O)(c1c(N2CCN(CC2)C)cccc1)[O-]	0	0	0	0	NA	#D95F02	TRUE	2	0	2.7	221.1	2	49.6
chembridge		5924772	c1(C(=O)Nc2ccc(N)cc2)cc(oc1)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.9	216.1	3	68.3
chembridge		5925667	c1(C(=O)Nc2ccc(N)cc2)oc(cc1)C	0	0	0	0	NA	#D95F02	TRUE	3	2	2.2	216.1	3	68.3
chembridge		5941347	C(=O)(c1cc(NC(=O)CC)ccc1)O	0	0	0	0	NA	#D95F02	TRUE	4	2	0.9	193.1	4	66.4
chembridge		5945699	N(C1CCCC1)C1CCCCC1	0	0	0	0	NA	#D95F02	TRUE	1	1	-3.1	167.2	2	12
chembridge		5988570	S(=O)(=O)(c1cc(N)ccc1)NC	0	0	0	0	NA	#D95F02	TRUE	4	2	0.3	186	2	80.6
chembridge		6038299	s1c(nnc1CCN(C)C)N	0	0	0	0	NA	#D95F02	TRUE	4	1	0.1	172.1	3	83.3
chembridge		6042733	N1(C2CC(CCC2)C)CCNCC1	0	0	0	0	NA	#D95F02	TRUE	2	1	-0.3	182.2	1	15.3
chembridge		6050310	N1(C(=O)N)C(C(=O)O)CCC1	0	0	0	0	NA	#D95F02	TRUE	5	2	-1.6	158.1	2	83.6
chembridge		6050358	S(=O)(=O)(Nc1ncc(Br)cc1)C	0	0	0	0	NA	#D95F02	TRUE	4	1	0.8	249.9	2	67.4
chembridge		6050973	C(=O)(NCC(C)C)c1cc(N)ccc1	0	0	0	0	NA	#D95F02	TRUE	3	2	1	192.1	4	55.1
chembridge		6087224	C(=O)(c1c(c(N)ccc1)C)NC(C)(C)C	1	1	1	0	17	#D95F02	TRUE	3	2	1.9	206.1	3	55.1
chembridge		6089887	N(c1c(cc(cc1)C)N)C(=O)CCCC	0	0	0	0	NA	#D95F02	TRUE	3	2	0.4	206.1	5	55.1
chembridge		6093203	c1(C(=O)NCC(C)C)c(c(N)ccc1)C	0	0	0	0	NA	#D95F02	TRUE	3	2	1.5	206.1	4	55.1
chembridge		6094035	C(=O)(Nc1cc(N)ccc1OC)c1occc1	0	0	0	0	NA	#D95F02	TRUE	3	2	1.6	232.1	4	77.5
chembridge		6131131	c1(sc(cc1)Br)C(=O)N	0	0	0	0	NA	#D95F02	TRUE	2	1	1.6	204.9	1	71.3
chembridge		6139925	c12c(ncnc1ccc(c2)C)NCCO	0	0	0	0	NA	#D95F02	TRUE	4	2	1.7	203.1	3	58
chembridge		6148992	N1C(=O)SC(C1=O)CC(=O)Nc1ccc(cc1)C	0	0	0	0	NA	#D95F02	TRUE	5	2	1.9	264.1	4	100.6
chembridge		6211914	S(=O)(=O)(N(c1c(cc(cc1)C)C)CC(=O)NC)C	0	0	0	0	NA	#D95F02	TRUE	5	1	1.2	270.1	5	74.9
chembridge		6212564	S(=O)(=O)(N(CC(=O)NC)c1c(CC)cccc1)C	0	0	0	0	NA	#D95F02	TRUE	5	1	0.4	270.1	6	74.9
chembridge		6241179	c1(C(F)(F)F)cn(c(=O)cc1)CC(=O)O	0	0	0	0	NA	#D95F02	TRUE	2	1	1.7	221	3	59.3
chembridge		6360904	N(C(=O)c1ccc(cc1)C)C(=S)NCc1cnccc1	1	0	0	0	18	#D95F02	TRUE	4	2	2.9	285.1	6	86.1
chembridge		6365088	C(=O)(Nc1cc(N)ccc1Cl)c1occc1	0	0	0	0	NA	#D95F02	TRUE	3	2	2.3	236	3	68.3
chembridge		6376432	c1(NC(=O)C)cc(N)ccc1Cl	0	0	0	0	NA	#D95F02	TRUE	3	2	1.2	184	2	55.1
chembridge		6393529	C(=S)(NN1CCN(CC1)C)Nc1ccc(cc1)OC	0	0	0	0	NA	#D95F02	TRUE	4	2	2.2	280.1	5	71.9
chembridge		6409057	C(=S)(Nc1ccc(cc1)C)NCCCC	0	0	0	0	NA	#D95F02	TRUE	2	2	2.1	222.1	6	56.2
chembridge		6421903	C(=S)(Nc1ccc(cc1)OC)NCc1sccc1	0	0	0	0	NA	#D95F02	TRUE	2	2	3.7	278.1	6	93.6
chembridge		6460722	C(=O)(c1c(N)cccc1)N1CCCCCC1	0	0	0	0	NA	#D95F02	TRUE	3	1	-0.7	218.1	2	46.3
chembridge		6524773	c1(c(ccc(c1)CCC(=O)O)C)OC	0	0	0	0	NA	#D95F02	TRUE	2	1	2	194.1	4	46.5
chembridge		6570475	N1(C(=O)COc2ccc(N)cc2)CCOCC1	0	0	0	0	NA	#D95F02	TRUE	4	1	0.3	236.1	4	64.8
chembridge		6577943	C(=O)(NCc1ncccc1)C1CCNCC1	0	0	0	0	NA	#D95F02	TRUE	4	2	-1	219.1	4	54
chembridge		6580423	C(=O)(NCc1ccccc1)C1CCNCC1	0	0	0	0	NA	#D95F02	TRUE	3	2	-0.1	218.1	4	41.1
chembridge		6580424	C(=O)(NC(CC)C)C1CCNCC1	0	0	0	0	NA	#D95F02	TRUE	3	2	-2	184.2	4	41.1
chembridge		6592717	c1(c(NC(=O)CC(C)C)cccc1)C(=O)N	0	0	0	0	NA	#D95F02	TRUE	4	2	1	220.1	5	72.2
chembridge		6594188	c1(C(NCCC)C)ccccc1	0	0	0	0	NA	#D95F02	TRUE	1	1	1	163.1	4	12
chembridge		6596951	C1(CC1)CNC(c1ccccc1)C	0	0	0	0	NA	#D95F02	TRUE	1	1	1.5	175.1	4	12
chembridge		6599143	C1(=CCCCC1)CCNCC	0	0	0	0	NA	#D95F02	TRUE	1	1	0.2	153.2	4	12
chembridge		6605871	O1C(CNCc2ccccc2)CCC1	0	0	0	0	NA	#D95F02	TRUE	2	1	0.5	191.1	4	21.3
chembridge		6607580	O1C(CNCc2c(C)cccc2)CCC1	0	0	0	0	NA	#D95F02	TRUE	2	1	1	205.1	4	21.3
chembridge		6617749	O1C(CNCCOc2ccccc2)CCC1	0	0	0	0	NA	#D95F02	TRUE	2	1	0.7	221.1	6	30.5
chembridge		6623605	S1(=O)(=O)CC(N(C(=S)NCC=C)C)CC1	0	0	0	0	NA	#D95F02	TRUE	4	1	0.4	248.1	5	89.9
chembridge		6634987	N(c1c(Br)cccc1)C(=O)COC	0	0	0	0	NA	#D95F02	TRUE	3	1	1.8	243	4	38.3
chembridge		6637450	C(=O)(Nc1c(NC(=O)C)cccc1)C(C)C	0	0	0	0	NA	#D95F02	TRUE	4	2	1.3	220.1	5	58.2
